region_id,mean,region_name
ARG.6.198,0.51,Rio Cuarto
ARG.6.200,-0.19,Rio Seco
ARG.6.201,-0.2,Rio Segundo
ARG.6.203,0.23,San Javier
ARG.6.204,0.21,San Justo
ARG.6.205,-0.33,Santa Mara
ARG.6.207,-0.08,Tercero Arriba
ARG.6.210,0.7,Unin
ARG.6.R67efcb6c56501255,-0.38,Argentina (unnamed region)
ARG.6.R9521e76a8e8b354c,0.96,Argentina (unnamed region)
ARG.6.Rc18d30b6a2e2034c,0.29,Argentina (unnamed region)
ARG.6.Rf11bd74b522b422b,0.5,Argentina (unnamed region)
ARG.7.212,-4.66,Bern de Astrada
ARG.7.213,-4.23,Argentina (unnamed region)
ARG.7.214,-3.39,Concepcin
ARG.7.215,-1.48,Curuz Cuati
ARG.7.217,-1.19,Esquina
ARG.7.218,-2.79,General Alvear
ARG.7.219,-4.45,General Paz
ARG.7.222,-4.74,Ituzaing
ARG.7.225,-1.95,Mercedes
ARG.7.226,-1.38,Monte Caseros
ARG.7.227,-1.97,Paso de los Libres
ARG.7.229,-4.04,San Cosme
ARG.7.231,-2.7,San Martn
ARG.7.232,-4.41,San Miguel
ARG.7.234,-4.1,Santo Tom
ARG.7.235,-1.28,Sauce
ARG.7.R19bb5bd6637fc3c0,-3.47,Argentina (unnamed region)
ARG.7.R892370554440e64f,-2.32,Argentina (unnamed region)
ARG.8.236,-0.41,Coln
ARG.8.237,-0.44,Concordia
ARG.8.238,-0.33,Diamante
ARG.8.239,-0.6,Federacin
ARG.8.243,-0.34,Gualeguaych
ARG.8.244,0.33,Isla
ARG.8.245,-0.27,Islas del Ibicuy
ARG.8.246,-0.27,La Paz
ARG.8.248,-0.26,Paran
ARG.8.250,-0.37,Uruguay
ARG.8.252,-0.52,Villaguay
ARG.8.R206332e1b86838b2,-0.52,Argentina (unnamed region)
ARG.8.Rf11743ec788437a6,-0.18,Argentina (unnamed region)
ARG.9.253,-1.21,Bermejo
ARG.9.254,-5.8,Formosa
ARG.9.255,-5.21,Laishi
ARG.9.257,-3.89,Patio
ARG.9.258,-6.23,Pilags
ARG.9.259,-6.79,Pilcomayo
ARG.9.260,-4.67,Piran
ARG.9.R3c073c537b06fb6c,-0.97,Argentina (unnamed region)
ARM.1,-6.95,Aragatsotn
ARM.2,22.63,Ararat
ARM.3,22.73,Armavir
ARM.4,15.2,Erevan
ARM.7,-14.53,Lake Sevan
ARM.9,-13.5,Shirak
ARM.R9034af01e05bc415,-8.5,Lori; Kotayk
ARM.Rc3c89548eb84c7c9,-3.38,Tavu; Gelark'unik'; Vayoc'Jor; Syunik'
ASM.Ra9b78739fcd43737,-11.5,American Samoa (unnamed region)
ATA,-65.64,Antarctica
ATF.R3ad2a7b0834665e6,-9.88,French Southern Territories (unnamed region)
ATG.Rf556856bf414a509,-3.27,Antigua and Barbuda
AUS.1.1,-9.19,n.a.1
AUS.10.1047,5.31,Alpine- West
AUS.10.1048,3.41,Alpine - East
AUS.10.1049,4.47,Ararat
AUS.10.1050,4.44,Ballarat - North
AUS.10.1051,3.51,Ballarat  - Central
AUS.10.1052,4.12,Ballarat  - Inner North
AUS.10.1053,4.04,Ballarat  - South
AUS.10.1056,3.62,Bass Coast  - Phillip Is.
AUS.10.1057,3.59,Bass Coast  Bal
AUS.10.1058,4.38,Baw Baw - Pt B East
AUS.10.1059,4.24,Baw Baw  - Pt A
AUS.10.1060,4.18,Baw Baw  - Pt B West
AUS.10.1062,4.86,Bayside  - South
AUS.10.1063,3.78,Bellarine - Inner
AUS.10.1064,5.07,Benalla - Benalla
AUS.10.1065,5.15,Benalla  Bal
AUS.10.1070,5.17,Brimbank - Sunshine
AUS.10.1071,4.98,Brimbank  - Keilor
AUS.10.1072,4.62,Buloke  - North
AUS.10.1073,4.57,Buloke  - South
AUS.10.1074,4.38,C. Goldfields  - M'borough
AUS.10.1075,4.49,C. Goldfields Bal
AUS.10.1076,5.64,Campaspe - Echuca
AUS.10.1077,5.12,Campaspe - Kyabram
AUS.10.1078,4.86,Campaspe - Rochester
AUS.10.1079,4.66,Campaspe - South
AUS.10.1080,3.94,Cardinia - North
AUS.10.1081,3.94,Cardinia - Pakenham
AUS.10.1082,3.84,Cardinia  - South
AUS.10.1083,4.35,Casey - Berwick
AUS.10.1084,4.61,Casey - Cranbourne
AUS.10.1085,4.81,Casey - Hallam
AUS.10.1086,3.99,Casey - South
AUS.10.1087,3.38,Colac-Otway - Colac
AUS.10.1088,3.81,Colac-Otway - North
AUS.10.1089,3.73,Colac-Otway - South
AUS.10.1090,3.9,Corangamite - North
AUS.10.1091,3.59,Corangamite - South
AUS.10.1092,3.99,Corio - Inner
AUS.10.1094,5.06,Darebin - Preston
AUS.10.1095,4.01,E. Gippsland - Bairnsdale
AUS.10.1096,3.84,E. Gippsland - Orbost
AUS.10.1097,3.95,E. Gippsland - South-West
AUS.10.1098,1.96,E. Gippsland Bal
AUS.10.1099,-17.13,Falls Creek Alpine Resort
AUS.10.1100,4.36,Frankston - East
AUS.10.1102,3.67,French Island
AUS.10.1103,4.86,Gannawarra
AUS.10.1105,4.56,Geelong
AUS.10.1108,3.41,Glenelg - Heywood
AUS.10.1109,3.65,Glenelg - North
AUS.10.1110,3.31,Glenelg - Portland
AUS.10.1111,4.35,Golden Plains - North-West
AUS.10.1112,3.96,Golden Plains - South-East
AUS.10.1113,5.53,Gr. Bendigo - Central
AUS.10.1114,5.51,Gr. Bendigo - Eaglehawk
AUS.10.1115,4.95,Gr. Bendigo - Inner East
AUS.10.1118,4.89,Gr. Bendigo - Pt B
AUS.10.1119,4.88,Gr. Bendigo - S'saye
AUS.10.1120,4.97,Gr. Dandenong - Dandenong
AUS.10.1121,4.83,Gr. Dandenong Bal
AUS.10.1122,5.45,Gr. Shepparton - Pt A
AUS.10.1123,5.19,Gr. Shepparton - Pt B East
AUS.10.1124,5.11,Gr. Shepparton - Pt B West
AUS.10.1125,3.83,Greater Geelong - Pt B
AUS.10.1126,3.79,Greater Geelong - Pt C
AUS.10.1127,4.66,Hepburn - East
AUS.10.1128,4.66,Hepburn - West
AUS.10.1129,4.32,Hindmarsh
AUS.10.1130,5.08,Hobsons Bay - Altona
AUS.10.1131,5.12,Hobsons Bay - Williamstown
AUS.10.1132,5.18,Horsham - Central
AUS.10.1133,4.61,Horsham Bal
AUS.10.1135,4.41,Hume - Craigieburn
AUS.10.1136,4.13,Hume - Sunbury
AUS.10.1137,5.13,Indigo - Pt A
AUS.10.1138,5.4,Indigo - Pt B
AUS.10.1139,4.96,Kingston - North
AUS.10.1141,4.54,Knox - North-East
AUS.10.1142,4.88,Knox - North-West
AUS.10.1143,4.47,Knox - South
AUS.10.1144,3.57,Lady Julia Percy Island
AUS.10.1145,0.56,Lake Mountain Alpine Resort
AUS.10.1146,4.11,Latrobe - Moe
AUS.10.1147,4.08,Latrobe - Morwell
AUS.10.1148,3.99,Latrobe - Traralgon
AUS.10.1149,4.11,Latrobe Bal
AUS.10.1150,4.92,Loddon - North
AUS.10.1151,4.58,Loddon - South
AUS.10.1154,4.43,Macedon Ranges Bal
AUS.10.1155,4.34,Manningham - East
AUS.10.1156,4.89,Manningham - West
AUS.10.1157,4.99,Mansfield
AUS.10.1158,5.26,Maribyrnong
AUS.10.1159,4.59,Maroondah - Croydon
AUS.10.1161,5.26,Melbourne - Inner
AUS.10.1162,5.26,Melbourne - Remainder
AUS.10.1164,4.4,Melton - East
AUS.10.1165,4.13,Melton Bal
AUS.10.1166,5.48,Mildura - Pt A
AUS.10.1167,5.17,Mildura - Pt B
AUS.10.1168,4.56,Mitchell - North
AUS.10.1170,5.55,Moira - East
AUS.10.1171,4.93,Moira - West
AUS.10.1172,4.98,Monash - South-West
AUS.10.1177,4.36,Moorabool - Bacchus Marsh
AUS.10.1183,3.75,Mornington P'sula - East
AUS.10.1184,3.59,Mornington P'sula - South
AUS.10.1185,4,Mornington P'sula - West
AUS.10.1186,4.48,Mount Alexander  - C'maine
AUS.10.1187,4.55,Mount Alexander Bal
AUS.10.1188,1.07,Mount Baw Baw Alpine Resort
AUS.10.1190,-10.61,Mount Hotham Alpine Resort
AUS.10.1192,3.77,Moyne - North-East
AUS.10.1193,3.47,Moyne - North-West
AUS.10.1194,3.55,Moyne - South
AUS.10.1195,5.06,Murrindindi - East
AUS.10.1196,4.75,Murrindindi - West
AUS.10.1197,4.63,N. Grampians - St Arnaud
AUS.10.1198,4.69,N. Grampians  - Stawell
AUS.10.1200,4.2,Nillumbik - South
AUS.10.1201,4.47,Nillumbik  - South-West
AUS.10.1202,4.19,Nillumbik Bal
AUS.10.1203,5.24,Port Phillip - St Kilda
AUS.10.1205,4.86,Pyrenees - North
AUS.10.1206,4.41,Pyrenees - South
AUS.10.1207,3.63,Queenscliffe
AUS.10.1208,3.7,S. Grampians - Hamilton
AUS.10.1209,3.79,S. Grampians - Wannon
AUS.10.1210,4.07,S. Grampians Bal
AUS.10.1211,3.86,South Barwon - Inner
AUS.10.1212,3.99,South Gippsland - Central
AUS.10.1213,3.9,South Gippsland - East
AUS.10.1214,3.86,South Gippsland - West
AUS.10.1217,5,Strathbogie
AUS.10.1218,3.46,Surf Coast - East
AUS.10.1219,3.84,Surf Coast - West
AUS.10.1220,5.68,Swan Hill - Central
AUS.10.1221,5.36,Swan Hill - Robinvale
AUS.10.1222,5.17,Swan Hill Bal
AUS.10.1223,5.09,Towong - Pt A
AUS.10.1224,4.88,Towong - Pt B
AUS.10.1225,5.83,Wangaratta - Central
AUS.10.1226,5.01,Wangaratta - North
AUS.10.1227,5.18,Wangaratta - South
AUS.10.1228,3.32,Warrnambool
AUS.10.1229,3.83,Wellington - Alberton
AUS.10.1230,4.25,Wellington - Avon
AUS.10.1231,4.3,Wellington - Maffra
AUS.10.1232,3.83,Wellington - Rosedale
AUS.10.1233,4.06,Wellington - Sale
AUS.10.1234,4.27,West Wimmera
AUS.10.1238,4.26,Whittlesea - North
AUS.10.1241,5.24,Wodonga
AUS.10.1242,4.73,Wyndham - North
AUS.10.1247,4.41,Yarra Ranges - Central
AUS.10.1248,4.01,Yarra Ranges - Dandenongs
AUS.10.1249,4.19,Yarra Ranges - Lilydale
AUS.10.1250,4.58,Yarra Ranges - North
AUS.10.1251,1.45,Yarra Ranges - Pt B
AUS.10.1252,3.99,Yarra Ranges - Seville
AUS.10.1253,4.61,Yarriambiack - North
AUS.10.1254,4.32,Yarriambiack - South
AUS.10.R1c5a57e69fcaf9dd,5.16,Stonnington - Prahran; Stonnington - Malvern; Yarra - North; Yarra - Richmond; Boroondara  - Hawthorn
AUS.10.R41de2bf4b2ba2311,4.85,Kingston - South; Frankston - West
AUS.10.R56598671195eb31a,5.26,Port Phillip - West; Melbourne - S'bank-D'lands
AUS.10.R572eeaf9d8501f9f,3.86,Wyndham - West; Wyndham - South
AUS.10.R5ed4c0c4c26c160b,5.01,Whittlesea  - South-West; Hume - Broadmeadows; Whittlesea  - South-East
AUS.10.R6d73e1a2bac341e7,5.2,Moreland - Coburg; Moonee Valley - Essendon; Darebin- Northcote; Moreland - Brunswick
AUS.10.R6efa14b0fdcea8d4,4.42,Moorabool - Ballan; Moorabool - West
AUS.10.R72d8b5d894a94765,5,Glen Eira - Caulfield; Bayside  - Brighton; Glen Eira - South
AUS.10.R85c76d028bbe3292,4.97,Monash - Waverley West; Monash - Waverley East
AUS.10.R881e682787ccbe79,4.97,Boroondara  - Camberwell S.; Boroondara  - Camberwell N.; Boroondara  - Kew; Whitehorse - Box Hill
AUS.10.R9b94d695147056b9,4.81,Geelong West; Newtown
AUS.10.Ra3bfd7b2b23a8e35,-5.03,Mount Stirling Alpine Resort; Mount Buller Alpine Resort
AUS.10.Ra9527e69f75c59c9,4.63,Gr. Bendigo - Inner North; Gr. Bendigo - Inner West
AUS.10.Rc04dbe09f966d696,4.8,Macedon Ranges - Kyneton; Mitchell - South; Macedon Ranges - Romsey
AUS.10.Rcfbda18fffd6ff93,4.88,Maroondah - Ringwood; Whitehorse  - Nunawading W.; Whitehorse - Nunawading E.
AUS.10.Rebf2f9cba8d5044c,5.01,Banyule - North; Banyule - Heidelberg
AUS.10.Rfa43d5f212cfeb33,5.15,Moreland - North; Moonee Valley - West
AUS.11.1255,3.15,Albany
AUS.11.1256,5.1,Armadale
AUS.11.1257,-3.85,Ashburton
AUS.11.1258,3.33,Augusta-Margaret River
AUS.11.1261,5.17,Belmont
AUS.11.1263,4.24,Boddington
AUS.11.1264,3.6,Boyup Brook
AUS.11.1265,3.55,Bridgetown-Greenbushes
AUS.11.1267,-12.06,Broome
AUS.11.1268,3.75,Broomehill
AUS.11.1270,5.72,Bunbury
AUS.11.1271,3.21,Busselton
AUS.11.1274,3.88,Capel
AUS.11.1276,-5.32,Carnarvon
AUS.11.1277,2.01,Chapman Valley
AUS.11.1278,4.51,Chittering
AUS.11.1280,5.19,Cockburn
AUS.11.1281,3.86,Collie
AUS.11.1282,4.79,Coolgardie
AUS.11.1286,3.55,Cranbrook
AUS.11.1287,4.52,Cuballing
AUS.11.1288,3.95,Cue
AUS.11.1290,4.23,Dalwallinu
AUS.11.1291,3.82,Dandaragan
AUS.11.1292,4.23,Dardanup
AUS.11.1293,3.09,Denmark
AUS.11.1294,-11.29,Derby-West Kimberley
AUS.11.1295,3.54,Donnybrook-Balingup
AUS.11.1297,4.36,Dumbleyung
AUS.11.1298,4.24,Dundas
AUS.11.1300,-3.63,East Pilbara
AUS.11.1301,3.52,Esperance
AUS.11.1302,-8.27,Exmouth
AUS.11.1304,4.15,Geraldton
AUS.11.1305,3.49,Gingin
AUS.11.1306,4.33,Gnowangerup
AUS.11.1308,5.52,Gosnells
AUS.11.1309,2.38,Greenough
AUS.11.1310,-8.42,Halls Creek
AUS.11.1311,4.05,Harvey
AUS.11.1312,2.05,Irwin
AUS.11.1313,3.31,Jerramungup
AUS.11.1314,5.11,Joondalup
AUS.11.1315,5.15,Kalamunda
AUS.11.1316,4.31,Kalgoorlie/Boulder
AUS.11.1317,4.58,Katanning
AUS.11.1319,3.91,Kent
AUS.11.1320,3.67,Kojonup
AUS.11.1321,5.26,Kondinin
AUS.11.1322,5.03,Koorda
AUS.11.1323,5.5,Kulin
AUS.11.1324,5.23,Kwinana
AUS.11.1325,4.83,Lake Grace
AUS.11.1326,2.75,Laverton
AUS.11.1327,3.18,Leonora
AUS.11.1328,4.44,Mandurah
AUS.11.1329,3.47,Manjimup
AUS.11.1330,3.36,Meekatharra
AUS.11.1332,4.12,Menzies
AUS.11.1333,5.65,Merredin
AUS.11.1336,3.33,Morawa
AUS.11.1338,3.75,Mount Magnet
AUS.11.1339,5.01,Mount Marshall
AUS.11.1341,2.63,Mullewa
AUS.11.1342,5.07,Mundaring
AUS.11.1343,2.49,Murchison
AUS.11.1344,4.35,Murray
AUS.11.1345,-5.59,n.a.3
AUS.11.1346,3.28,Nannup
AUS.11.1347,5.61,Narembeen
AUS.11.1348,4.44,Narrogin
AUS.11.1350,1.06,Ngaanyatjarraku
AUS.11.1351,5.29,Northam
AUS.11.1352,0.38,Northampton
AUS.11.1354,5.5,Peppermint Grove
AUS.11.1355,4,Perenjori
AUS.11.1357,4.97,Pingelly
AUS.11.1358,3.37,Plantagenet
AUS.11.1359,-9.63,Port Hedland
AUS.11.1361,4.01,Ravensthorpe
AUS.11.1362,4.5,Rockingham
AUS.11.1363,-9.22,Roebourne
AUS.11.1364,4.1,Sandstone
AUS.11.1365,4.81,Serpentine-Jarrahdale
AUS.11.1366,-1.89,Shark Bay
AUS.11.1368,5.16,Stirling
AUS.11.1370,4.17,Swan
AUS.11.1371,3.57,Tambellup
AUS.11.1374,5.13,Toodyay
AUS.11.1376,0.12,Upper Gascoyne
AUS.11.1379,5.17,Vincent
AUS.11.1380,4.21,Wagin
AUS.11.1381,4.49,Wandering
AUS.11.1382,3.83,Wanneroo
AUS.11.1383,4.53,Waroona
AUS.11.1384,4.04,West Arthur
AUS.11.1385,5.48,Westonia
AUS.11.1386,4.68,Wickepin
AUS.11.1387,4.19,Williams
AUS.11.1388,2.48,Wiluna
AUS.11.1390,4.63,Woodanilling
AUS.11.1392,-9.86,Wyndham-East Kimberley
AUS.11.1393,3.92,Yalgoo
AUS.11.1394,5.42,Yilgarn
AUS.11.1395,5.55,York
AUS.11.R809b6c6c93ffaf48,5.47,Melville; Mosman Park; Fremantle; East Fremantle; Subiaco; Nedlands; Claremont; Cottesloe
AUS.11.Ra49c03261687d573,3.32,Mingenew; Three Springs; Coorow; Carnamah
AUS.11.Rb2552b3067b39c7c,5.47,Dowerin; Kellerberrin; Tammin; Cunderdin; Moora; Wyalkatchem; Goomalling; Wongan-Ballidu; Victoria Plains; Bruce Rock; Quairading; Beverley; Corrigin; Brookton
AUS.11.Rb3dbce520eea7025,5.36,Nungarin; Trayning; Mukinbudin
AUS.11.Rea19393e048c00bc,5.3,Cambridge; South Perth; Perth; Victoria Park; Canning
AUS.11.Rfd212c7431c4fcfa,5.17,Bayswater; Bassendean
AUS.2.100,4.13,Symonston
AUS.2.103,4.51,Tuggeranong - SSD Bal
AUS.2.109,4.24,Weston Creek-Stromlo - SSD Bal
AUS.2.12,4.43,Bruce
AUS.2.2,4.24,Acton
AUS.2.37,4.24,Fyshwick
AUS.2.43,4.27,Greenway
AUS.2.45,4.45,Gungahlin-Hall - SSD Bal
AUS.2.48,4.5,Hall
AUS.2.49,4.24,Harman
AUS.2.50,4.47,Harrison
AUS.2.56,4.17,Hume
AUS.2.59,4.14,Jerrabomberra
AUS.2.60,4.08,Jervis Bay
AUS.2.64,3.72,Kowen
AUS.2.71,4.41,Majura
AUS.2.75,4.48,Mitchell
AUS.2.8,4.49,Belconnen - SSD Bal
AUS.2.82,4.28,Oaks Estate
AUS.2.89,4.28,Pialligo
AUS.2.92,1.32,Remainder of ACT
AUS.2.99,4.49,Stromlo
AUS.2.R09750b99b245c4aa,4.46,Hawker; Weetangera; Macquarie; Aranda; Cook; Fraser; Dunlop; Spence; Charnwood; Flynn; Evatt; Melba; Macgregor; Giralang; Latham; McKellar; Holt; Florey; Belconnen Town Centre; Higgins; Scullin; Page
AUS.2.R09e2dc93e0da5f84,4.47,Gungahlin; Nicholls
AUS.2.R20256f07680c3acc,4.35,Hackett; O'Connor; Dickson; Ainslie; Kaleen; Watson; Lyneham; Downer; Turner; Braddon; Campbell; City; Reid
AUS.2.R454df8d4ebac92be,4.24,Duntroon; Yarralumla; Russell; Parkes; Barton; Deakin; Kingston; Forrest; Curtin; Griffith; Red Hill; Weston; Narrabundah; Duffy; Holder; Hughes; Garran; Lyons; Phillip; Rivett; Stirling; Chapman; O'Malley; Waramanga; Chifley; Mawson; Fisher; Isaacs; Pearce; Torrens; Farrer
AUS.2.R4906b2de739f4140,4.27,Banks; Calwell; Kambah; Wanniassa; Fadden; Macarthur; Oxley; Gowrie; Gilmore; Monash; Chisholm; Richardson; Isabella Plains; Bonython; Theodore; Gordon; Conder
AUS.2.Re8b373ee6c63b2bf,4.47,Ngunnawal; Amaroo; Palmerston
AUS.3.112,2.56,n.a.2
AUS.4.113,5.37,Albury
AUS.4.114,4.1,Armidale Dumaresq Bal
AUS.4.115,4.04,Armidale Dumaresq
AUS.4.117,6.9,Auburn
AUS.4.118,1.47,Ballina
AUS.4.119,5.47,Balranald
AUS.4.120,6.94,Bankstown - North-East
AUS.4.121,6.95,Bankstown  - North-West
AUS.4.122,6.93,Bankstown  - South
AUS.4.123,4.58,Bathurst Regional - Pt A
AUS.4.124,4.85,Bathurst Regional - Pt B
AUS.4.125,7.3,Baulkham Hills - Central
AUS.4.126,5.39,Baulkham Hills  - North
AUS.4.127,7.05,Baulkham Hills  - South
AUS.4.128,3.94,Bega Valley
AUS.4.129,4.4,Bellingen
AUS.4.130,4.89,Berrigan
AUS.4.131,7.15,Blacktown - South-East
AUS.4.132,6.97,Blacktown  - North
AUS.4.133,7.13,Blacktown  - South-West
AUS.4.134,5.74,Bland
AUS.4.135,5.02,Blayney
AUS.4.136,4.42,Blue Mountains
AUS.4.137,5.38,Bogan
AUS.4.138,-0.63,Bombala
AUS.4.139,5.16,Boorowa
AUS.4.140,6.91,Botany Bay
AUS.4.141,4.18,Bourke
AUS.4.142,3.84,Brewarrina
AUS.4.143,5.24,Broken Hill
AUS.4.145,2.09,Byron
AUS.4.146,5.08,Cabonne
AUS.4.148,7.03,Campbelltown - North
AUS.4.149,5.51,Campbelltown  - South
AUS.4.150,6.9,Canada Bay - Concord
AUS.4.152,6.93,Canterbury
AUS.4.153,5.73,Carrathool
AUS.4.154,4.8,Central Darling
AUS.4.155,4.85,Cessnock
AUS.4.156,1.63,Clarence Valley- Coast
AUS.4.157,2.38,Clarence Valley- Grafton
AUS.4.158,3.85,Clarence Valley Bal
AUS.4.159,5.64,Cobar
AUS.4.160,3.64,Coffs Harbour - Pt A
AUS.4.161,3.51,Coffs Harbour - Pt B
AUS.4.162,4.68,Conargo
AUS.4.164,-2.49,Cooma-Monaro
AUS.4.165,5.19,Coonamble
AUS.4.166,5.49,Cootamundra
AUS.4.167,5.49,Corowa
AUS.4.168,5.11,Cowra
AUS.4.169,5.32,Deniliquin
AUS.4.170,6.39,Dubbo - Pt A
AUS.4.171,5.76,Dubbo - Pt B
AUS.4.172,4.69,Dungog
AUS.4.173,4.13,Eurobodalla
AUS.4.174,7.16,Fairfield - East
AUS.4.175,7.03,Fairfield - West
AUS.4.176,5.62,Forbes
AUS.4.177,5.78,Gilgandra
AUS.4.178,4.01,Glen Innes Severn
AUS.4.179,4.42,Gloucester
AUS.4.180,5.63,Gosford - East
AUS.4.181,4.75,Gosford - West
AUS.4.182,4.13,Goulburn Mulwaree - Goulburn
AUS.4.183,4.55,Goulburn Mulwaree Bal
AUS.4.184,4,Great Lakes
AUS.4.185,5.35,Greater Hume Shire - Pt A
AUS.4.186,5.45,Greater Hume Shire - Pt B
AUS.4.187,4.27,Greater Taree
AUS.4.188,6.13,Griffith
AUS.4.189,5.35,Gundagai
AUS.4.190,5.39,Gunnedah
AUS.4.191,4.24,Guyra
AUS.4.192,5.2,Gwydir
AUS.4.193,5.35,Harden
AUS.4.194,5.24,Hawkesbury
AUS.4.195,5.46,Hay
AUS.4.197,5.11,Hornsby - North
AUS.4.198,7.06,Hornsby - South
AUS.4.200,6.98,Hurstville
AUS.4.201,4.97,Inverell - Pt A
AUS.4.202,4.26,Inverell - Pt B
AUS.4.203,4.91,Jerilderie
AUS.4.204,5.18,Junee
AUS.4.205,3.26,Kempsey
AUS.4.206,5.01,Kiama
AUS.4.207,7.01,Kogarah
AUS.4.208,6.94,Ku-ring-gai
AUS.4.209,3.09,Kyogle
AUS.4.210,5.82,Lachlan
AUS.4.211,5.62,Lake Macquarie - East
AUS.4.212,4.83,Lake Macquarie - West
AUS.4.213,5.34,Lake Macquarie  - North
AUS.4.215,6.02,Leeton
AUS.4.217,1.81,Lismore - Pt A
AUS.4.218,2.2,Lismore - Pt B
AUS.4.219,4.57,Lithgow
AUS.4.220,6.66,Liverpool - East
AUS.4.222,5.13,Liverpool Plains
AUS.4.223,5.81,Lockhart
AUS.4.224,3.55,Lord Howe Island
AUS.4.225,4.91,Maitland
AUS.4.226,6.81,Manly
AUS.4.228,4.76,Mid-Western Regional - Pt A
AUS.4.229,4.88,Mid-Western Regional - Pt B
AUS.4.230,4.2,Moree Plains
AUS.4.231,6.99,Mosman
AUS.4.232,4.71,Murray
AUS.4.233,5.72,Murrumbidgee
AUS.4.234,5.18,Muswellbrook
AUS.4.235,3.62,Nambucca
AUS.4.236,5.16,Narrabri
AUS.4.238,5.71,Narromine
AUS.4.239,6.5,Newcastle - Inner City
AUS.4.240,5.67,Newcastle - Outer West
AUS.4.241,6.79,Newcastle - Throsby
AUS.4.242,6.94,North Sydney
AUS.4.243,4.22,Oberon
AUS.4.244,4.91,Orange
AUS.4.245,3.61,Palerang - Pt A
AUS.4.246,4.24,Palerang - Pt B
AUS.4.247,5.69,Parkes
AUS.4.252,5.86,Penrith - East
AUS.4.253,5.72,Penrith - West
AUS.4.254,5.47,Pittwater
AUS.4.255,4.03,Port Macquarie-Hastings - Pt A
AUS.4.256,3.87,Port Macquarie-Hastings - Pt B
AUS.4.257,4.55,Port Stephens
AUS.4.258,4.55,Queanbeyan
AUS.4.260,2,Richmond Valley - Casino
AUS.4.261,1.68,Richmond Valley Bal
AUS.4.262,6.87,Rockdale
AUS.4.264,5.13,Shellharbour
AUS.4.265,5.36,Shoalhaven - Pt A
AUS.4.266,4.19,Shoalhaven - Pt B
AUS.4.267,5.03,Singleton
AUS.4.268,-6.48,Snowy River
AUS.4.269,6.9,Strathfield
AUS.4.270,5.27,Sutherland Shire - East
AUS.4.271,5.58,Sutherland Shire - West
AUS.4.275,6.9,Sydney - West
AUS.4.276,5.71,Tamworth Regional - Pt A
AUS.4.277,5,Tamworth Regional - Pt B
AUS.4.278,5.39,Temora
AUS.4.279,4.25,Tenterfield
AUS.4.280,4.45,Tumbarumba
AUS.4.281,5.34,Tumut
AUS.4.282,2.55,Tweed - Pt B
AUS.4.283,1.84,Tweed  - Tweed-Heads
AUS.4.284,1.41,Tweed  - Tweed Coast
AUS.4.285,5.34,Unincorp. Far West
AUS.4.286,4.81,Upper Hunter Shire
AUS.4.287,4.68,Upper Lachlan Shire
AUS.4.288,4.31,Uralla
AUS.4.289,5.44,Urana
AUS.4.290,5.83,Wagga Wagga - Pt A
AUS.4.291,5.58,Wagga Wagga - Pt B
AUS.4.292,5.2,Wakool
AUS.4.293,4.24,Walcha
AUS.4.294,4.08,Walgett
AUS.4.295,5.39,Warren
AUS.4.296,6.15,Warringah
AUS.4.297,5.37,Warrumbungle Shire
AUS.4.298,7.02,Waverley
AUS.4.299,5.35,Weddin
AUS.4.300,5.25,Wellington
AUS.4.301,5.13,Wentworth
AUS.4.303,4.23,Wingecarribee
AUS.4.304,4.6,Wollondilly
AUS.4.305,6.5,Wollongong - Inner
AUS.4.306,5.45,Wollongong Bal
AUS.4.308,5.22,Wyong - North-East
AUS.4.309,4.83,Wyong - South and West
AUS.4.310,5.12,Yass Valley
AUS.4.311,5.16,Young
AUS.4.R1084710e503e28ac,6.91,Woollahra; Randwick
AUS.4.R262fbd9326bc3f1e,6.94,Canada Bay - Drummoyne; Burwood; Ashfield
AUS.4.R604a04a7791eadf0,7.16,Parramatta - North-West; Holroyd
AUS.4.R6670b58fd41b696d,6.93,Parramatta - North-East; Parramatta  - Inner; Parramatta - South
AUS.4.R6f628606a0c7962f,6.92,Ryde; Hunters Hill
AUS.4.R874d7ca7a97764c3,6.91,Willoughby; Lane Cove
AUS.4.R911361cb555261d5,5.62,Liverpool - West; Camden
AUS.4.Rd13486740b153464,6.9,Leichhardt; Marrickville
AUS.4.Re186bf0bb66f5832,5.44,Narrandera; Coolamon
AUS.4.Re2f858286bfa0891,6.9,Sydney - Inner; Sydney - East; Sydney - South
AUS.5.314,2.44,Alice Springs- Heavitree
AUS.5.316,3.61,Alice Springs- Stuart
AUS.5.317,3.57,Alice Springs - Larapinta
AUS.5.318,-4.96,Alpurrurulam
AUS.5.319,-15.15,Angurugu
AUS.5.320,-1.23,Anmatjere
AUS.5.325,-15.84,Belyuen
AUS.5.327,-11.75,Borroloola
AUS.5.328,-17.46,Brinkin
AUS.5.330,-17.45,City - Remainder
AUS.5.332,-18.87,Coomalie
AUS.5.333,-17.01,Cox-Finniss
AUS.5.334,-16.33,Cox Peninsula
AUS.5.335,-8.36,Daguragu
AUS.5.336,-15.91,Daly
AUS.5.338,-17.44,Durack
AUS.5.339,-16.77,East Arm
AUS.5.340,-17.49,East Arnhem - Bal
AUS.5.341,-8.04,Elliott District
AUS.5.342,-11.62,Elsey
AUS.5.345,-15.1,Groote Eylandt
AUS.5.346,-11.34,Gulf
